nomeEntidade,anoCadastro,anoExercicio,dataEmpenho,licitacao,numeroEmpenho,idElemento,descricaoOrgao,historicoEmpenho,tipoEmpenho,mascaraElemento,descricaoElemento,credor,valorEmpenho,valorLiquidadoEmpenho,valorPagoEmpenho,saldoAPagar,categoriaEmpenho,numeroControleProcesso,modalidadeAplicacao,idRecurso,descricaoRecurso,tipoRecurso,finalidade,tipoPoderOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,descricaoPrograma,idProjetoAtividade,"descricaoProjetoAtividade","descricaoAplicacaoRecurso",grupoElemento,"descricaoDetalhamentoElemento",valorEmpenhado,ValorAnuladoEmpenho,valorPagoRestosEmpenho,"valorRestosAPagarNaoProcessados","valorRestosAPagarProcessados","valorRestosAPagarCancelados",saldoALiquidar,saldoAPagarLiquidado,contrato,anulacoes,itens,liquidacoes,pagamentos,dotacaoOrcamentaria,convenio,documentosFiscais,parcelas,documentosRelacionados
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-24," ",2860,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para custear despesas durante viagem para levar paciente para internação hospitalar na cidade de Urussanga/SC, no dia 24 de junho de 2024. Cfe. Memorando n 116/2024.",Ordinário,33901414000000,"Diárias no País - Civil","credor_f8174193-ba47-447e-9e72-e61b92d71064.csv",39.9,39.9,39.9,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1055,"Manut. CAPs"," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",39.9,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_156d9d8e-f2f5-4d77-a804-41b65662dea3.csv","pagamentos_1ab77155-5490-4276-b154-5d12774226d6.csv","dotacaoOrcamentaria_2fb9b875-0031-4a26-a39d-8f223195a575.csv"," ","documentosFiscais_a2e869fa-848b-4872-9c45-433b138baf38.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-24," ",2861,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para custear despesas durante viagem para levar paciente para internação hospitalar na cidade de Urussanga/SC, no dia 24 de junho de 2024. Cfe. Memorando n 115/2024.",Ordinário,33901414000000,"Diárias no País - Civil","credor_1d71fa17-2927-4509-bb8c-18a77d6fd7b5.csv",39.9,39.9,39.9,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1055,"Manut. CAPs"," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",39.9,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_87455361-2861-49e2-8716-43b2d226e599.csv","pagamentos_e01d0805-6d62-4cf5-93f8-70fc6a3a7fa8.csv","dotacaoOrcamentaria_4fcae539-05bd-45b9-9d7a-37599a835e44.csv"," ","documentosFiscais_6ee23195-bfe9-46b9-afe1-0dbfc0c2d1cb.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-05-28,"licitacao_74d9943b-dbfb-4786-ba03-707f77c54ba4.csv",2398,10723300,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais odontológicos, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 21/2024.",Ordinário,44905208000000,"Aparelhos, Equip, Utens Médico-Odont, Labor e Hosp","credor_cd0bbfbb-848e-43f4-a0c9-2a35962d825f.csv",17990,17990.0,17990.0,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ",INVESTIMENTOS,"Equipamentos e Material Permanente",17990.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_6e03ee82-c075-4fd4-8792-5296e88e38e9.csv","liquidacoes_015c26cd-5d55-4add-8ed3-5a647f5771c5.csv","pagamentos_909897f2-155e-480d-869c-2f18605bc6d8.csv","dotacaoOrcamentaria_64ea4090-e80f-4b03-ae3a-7e2d6c4b275f.csv"," ","documentosFiscais_509f76a7-a2b7-4afb-8f18-9eba051fb5df.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-05-28,"licitacao_fcee51c4-bf7a-434a-b9b1-b050ac3647ca.csv",2397,10723300,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais odontológicos, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC.  Cfe. Ata RP n 21/2024.",Ordinário,44905208000000,"Aparelhos, Equip, Utens Médico-Odont, Labor e Hosp","credor_d1cd40f4-33c2-4e3c-b19a-a2ae2b3efe0e.csv",17990,17990.0,17990.0,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ",INVESTIMENTOS,"Equipamentos e Material Permanente",17990.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_fe02ed7e-1875-4b4e-ae1f-356cdfc83213.csv","liquidacoes_61d78eed-9f7e-444b-9a63-807d956ced0f.csv","pagamentos_f3b53daf-e0a4-4ecf-807b-53d74772a615.csv","dotacaoOrcamentaria_bbd196de-005e-4383-969f-6d09c8a0a4f6.csv"," ","documentosFiscais_8d3096cb-144e-4442-9575-b14c0793469f.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-05-28,"licitacao_ad2542bc-783f-4700-b380-fc281c844c3a.csv",2399,10723300,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais odontológicos, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 47/2024.",Ordinário,44905208000000,"Aparelhos, Equip, Utens Médico-Odont, Labor e Hosp","credor_5dae43b1-5ee6-4224-8836-ee02c00a11e2.csv",12675,12675.0,12675.0,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ",INVESTIMENTOS,"Equipamentos e Material Permanente",12675.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_ebd083e5-19cb-4c96-9424-f38923c1004a.csv","liquidacoes_4b1d005e-f619-436b-a6d6-889ed01a2896.csv","pagamentos_1d2264df-0903-4ecf-8255-6cfb7fae5962.csv","dotacaoOrcamentaria_45530713-bdaf-4db3-bd2d-32098d0496ce.csv"," ","documentosFiscais_fd2244ba-b17b-49a4-882f-7f2ad8776348.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-13,"licitacao_c36c8f91-762b-417b-9759-e99f228743d5.csv",2703,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 75/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_ae85a1e2-ff9d-438f-98a2-c09e57ebef87.csv",29799.5,29799.5,29799.5,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",29799.5,0.0,0,0,0,0,0.0,0.0," "," ","itens_6bc40096-f111-425a-9033-e7355f5456ed.csv","liquidacoes_68aaf794-1e99-4a23-985c-716e7c1d350d.csv","pagamentos_c0110778-6b6e-4586-9c76-102fabf0f57c.csv","dotacaoOrcamentaria_63251559-788b-470c-ae21-fe4771c878c0.csv"," ","documentosFiscais_70a883bd-5dc4-4450-8331-bbea18be21bd.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-17,"licitacao_5ae043d5-df18-4446-a3a6-f2e1bae33b79.csv",2754,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 51/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_72b8a2c5-512c-4b60-a462-b336f247e1b7.csv",870.5,870.5,870.5,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",870.5,0.0,0,0,0,0,0.0,0.0," "," ","itens_295df785-ca49-4e20-ac4d-98f98437f730.csv","liquidacoes_6f8d77d7-ef2c-4ae9-8a97-8758dcd81136.csv","pagamentos_d7ff2c22-e9db-4200-b82c-1480ffe68bf0.csv","dotacaoOrcamentaria_84bc29e8-f0ac-4b3b-ac49-6ba0493f2167.csv"," ","documentosFiscais_049e367d-6c22-42b3-bdee-e2cefd6c5a25.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-18,"licitacao_f16c2f2d-25ff-48ff-883f-2d4c6e632002.csv",2784,10722202,"FUNDO MUNICIPAL DE SAÚDE","Contratação de empresa especializada em serviços de manutenção preventiva e corretiva e assistência técnica de aparelhos de refrigeração câmaras frias, incluindo por demanda, a substituição de peças e acessórios de reposição, bem como serviços inerentes a reparos, conservação e recuperação em atendimento à Rede Municipal de Saúde de Criciúma/SC. Cfe. Termo Aditivo n 01 do Contrato n 062/2023, de 03/07/2023.",Ordinário,33903917000000,"Manutenção e Conservação de Máquinas e Equip","credor_e3270929-8e8e-4e2c-9a06-e24c09d2ac35.csv",40000,40000.0,40000.0,0.0,PROCESSO," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",40000.0,0.0,0,0,0,0,0.0,0.0,"contrato_d93a70f1-4d0b-4b19-b421-a2768b9ddd45.csv"," "," ","liquidacoes_6a982dd9-f58b-45c1-9d5f-fc6962254c0c.csv","pagamentos_37eab462-c747-444c-82fe-3958410529fb.csv","dotacaoOrcamentaria_d6afc05c-1183-4283-b04a-3f36aa751787.csv"," ","documentosFiscais_87b2961f-1220-48d8-9561-c8876733bb32.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-18,"licitacao_52211f7b-5cce-45ce-9ce1-54a38294217c.csv",2785,10722202,"FUNDO MUNICIPAL DE SAÚDE","Contratação de empresa especializada em serviços de manutenção preventiva e corretiva e assistência técnica de aparelhos de refrigeração câmaras frias, incluindo por demanda, a substituição de peças e acessórios de reposição, bem como serviços inerentes a reparos, conservação e recuperação em atendimento à Rede Municipal de Saúde de Criciúma/SC. Cfe. Termo Aditivo n 01 do Contrato n 062/2023, de 03/07/2023.",Ordinário,33903917000000,"Manutenção e Conservação de Máquinas e Equip","credor_c0488167-11bd-41a6-a5f4-04d6070571da.csv",41096,40944.47,40944.47,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1045,"Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut."," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",41096,151.53,3522.25,3522.25,0,0,0.0,3522.25,"contrato_bb67c6f1-9dc9-45c9-9f50-88422f5e952f.csv","anulacoes_e13ae5c1-f8e6-4924-af64-961927edc592.csv"," ","liquidacoes_cea316d6-2d94-45bb-83e0-606b48ac5538.csv","pagamentos_c611f0f7-25f7-4a56-8956-110a782e86de.csv","dotacaoOrcamentaria_dfcb1d40-8c05-42c9-a14c-0e91e2739952.csv"," ","documentosFiscais_c96c8660-b23f-4054-b0f7-88db51dfd8a1.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-21," ",2842,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para realização de educação permanente em saúde do trabalhador, no município de Braço do Norte/SC, no dia 21 de junho de 2024. Cfe. Memorando n 154/2024.",Ordinário,33901414000000,"Diárias no País - Civil","credor_0f605c16-c6d7-4f5a-87aa-6cea0144b37f.csv",39.9,39.9,39.9,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1057,"Manut. CEREST"," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",39.9,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_91681f84-bc74-4c39-ab2a-e90c70b3f3b2.csv","pagamentos_a898035c-9e7b-444e-a698-26786d5684d3.csv","dotacaoOrcamentaria_b09344e4-a3de-463b-8c3a-ebfaf11ff58b.csv"," ","documentosFiscais_1c1c82cd-79d8-4e0b-956a-454d1f04bfa7.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-14,"licitacao_8d2d9a9a-c70a-40cd-b30f-68e3ddee4931.csv",2725,10722060,"FUNDO MUNICIPAL DE SAÚDE","Registro de preços de gêneros alimentícios, materiais descartáveis, EPIS, no atendimento aos usuários dos programas CAPS II, CAPS II AD, CAPS III, CAPS INFANTIL, pertencentes e do quadro de programas da Rede Municipal de Saúde de Criciúma/SC. Cfe. Termos da Ata RP n 99/2023.",Ordinário,33903007000000,"Gêneros de Alimentação","credor_b8ce956e-907a-4fd5-8025-6a9e18e2cab7.csv",17600.11,17600.11,17600.11,0.0,PROCESSO," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1055,"Manut. CAPs"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",17600.11,0.0,0,0,0,0,0.0,0.0," "," ","itens_c00ed794-26b2-4835-88c5-0626befa1307.csv","liquidacoes_51742615-42ed-4294-8cd5-d48c2fc097c4.csv","pagamentos_bad6d77e-5c66-402d-a21d-49fdddc4eeeb.csv","dotacaoOrcamentaria_a4fc7b6c-66bc-4fa4-80ed-870a979ed703.csv"," ","documentosFiscais_af02b1eb-8e93-4e18-afe4-27dec49f8076.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-21," ",2843,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para realização de educação permanente em saúde do trabalhador, no município de Braço do Norte/SC, no dia 21 de junho de 2024. Cfe. Memorando n 153/2024.",Ordinário,33901414000000,"Diárias no País - Civil","credor_9a8a6eae-d348-47cf-98b8-c5e63934207c.csv",39.9,39.9,39.9,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1057,"Manut. CEREST"," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",39.9,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_26386b65-2550-4c73-8df2-f55ca3e35a26.csv","pagamentos_898b1280-fd15-4925-9060-d70c49a6166b.csv","dotacaoOrcamentaria_063962e3-6d5b-4e50-959a-c85107c8ebeb.csv"," ","documentosFiscais_52a156dd-50da-480f-8951-53ea8bd31ae5.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-21," ",2844,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para custear despesas no transporte de paciente de Criciúma/SC para Florianópolis/SC, via Tratamento Fora do Domicílio - TFD, no dia 23 de junho de 2024. Cfe. Memorando n 958/2024/TFD.",Ordinário,33901414000000,"Diárias no País - Civil","credor_202fd574-0f81-42a3-8c65-848e5072d6c0.csv",79.79,79.79,79.79,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1045,"Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut."," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",79.79,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_7d6b9c9b-6b09-4634-a9e2-5d6fce53a072.csv","pagamentos_0fd81c8c-fde4-4d6b-a4c3-50b030b844de.csv","dotacaoOrcamentaria_0e6c6c07-10ab-4d62-97db-10f3e189b948.csv"," ","documentosFiscais_168df257-4430-49e9-8661-7c7293a3ad2c.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-21," ",2845,10722037,"FUNDO MUNICIPAL DE SAÚDE","Ref. diária sem pernoite, para custear despesas no transporte de paciente de Criciúma/SC para Florianópolis/SC, via Tratamento Fora do Domicílio - TFD, no dia 21 de junho de 2024. Cfe. Memorando n 951/2024/TFD.",Ordinário,33901414000000,"Diárias no País - Civil","credor_00733247-4839-471c-9dea-aaa184fc995a.csv",79.79,79.79,79.79,0.0,DIARIA," ","Aplicações Diretas",160000000138,"Transf. do SUS/União",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1045,"Manut. do Fundo Municipal de Saude, despesas de pessoal outros p/ manut."," ","OUTRAS DESPESAS CORRENTES","Diárias - Civil",79.79,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_4861519f-e686-4cbb-97e7-598ac74b450a.csv","pagamentos_dcb3bd6a-763c-4941-9c9e-879e1722a8de.csv","dotacaoOrcamentaria_d001064a-9c9c-4ef9-a545-a1989ffbc8f9.csv"," ","documentosFiscais_6d8ae455-f3ad-4567-88ed-33944ccc0902.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-04,"licitacao_315a454f-1044-47fb-bd72-362fa54e1c84.csv",2572,10722114,"FUNDO MUNICIPAL DE SAÚDE","Registro de preços de medicamentos para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 58/2023.",Ordinário,33903202000000,Medicamentos,"credor_1c0459da-8299-4c04-a662-7809b5535807.csv",93456,93456.0,93456.0,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Suporte Profilático e Terapêutico","SAUDE PARA TODOS",1202,"Manutenção da Assistência Farmacêutica"," ","OUTRAS DESPESAS CORRENTES","Material, Bem ou Serviço para Distribuição Gratuita",93456.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_cba67698-e841-41b4-af76-4929dd138046.csv","liquidacoes_aa3d8cdc-dc48-48be-bb64-4344fed307aa.csv","pagamentos_80e5368f-9757-4363-bd76-6ce11df03bc1.csv","dotacaoOrcamentaria_73723f54-d13c-4c9b-8f1f-d40f5b04b9fe.csv"," ","documentosFiscais_fee96d9b-e891-4e56-84d8-5201668be752.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-13,"licitacao_96d8e6a7-b61e-48e3-8d4f-9356e699a542.csv",2700,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 83/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_f714c9fc-2a77-4cd5-8573-b759ad44c11d.csv",1962,1962.0,1962.0,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",1962.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_c0f04741-f522-44ee-a432-97f407ae715a.csv","liquidacoes_de295895-5c35-4cdf-aacd-f9e837243f83.csv","pagamentos_562cf5f2-f821-4f24-9c73-96aa95a1e595.csv","dotacaoOrcamentaria_9a7e3902-578d-444c-bceb-93d6c362daad.csv"," ","documentosFiscais_9125a8bb-8e8d-4ee7-8945-f374b8b6585b.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-13,"licitacao_34962c4a-e6d3-41f8-8f17-decb9b8d2d14.csv",2705,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 66/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_6fd79822-23d9-4034-bab9-64a514f657ac.csv",7319,7319.0,7319.0,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",7319.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_8c26bd22-4b2b-40e4-810d-73888a6fdc61.csv","liquidacoes_6efda343-e861-4d05-8c61-99331e7ef3b3.csv","pagamentos_d013d40a-7dfa-4ec8-8ac7-10797954608b.csv","dotacaoOrcamentaria_dfdc3f33-8448-449c-83f7-be04c6dbc5dc.csv"," ","documentosFiscais_9e3c54f7-1011-4977-9183-a717fb98f369.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-04,"licitacao_f05d3e70-39f0-4bb0-bebe-3a280116b949.csv",2570,10722114,"FUNDO MUNICIPAL DE SAÚDE","Registro de preços de medicamentos para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 56/2023.",Ordinário,33903202000000,Medicamentos,"credor_7f09ef29-81e2-4b04-8e2b-cb9852bddcb6.csv",107990,107912.0,107912.0,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Suporte Profilático e Terapêutico","SAUDE PARA TODOS",1202,"Manutenção da Assistência Farmacêutica"," ","OUTRAS DESPESAS CORRENTES","Material, Bem ou Serviço para Distribuição Gratuita",107990.0,78.0,0,0,0,0,0.0,0.0," ","anulacoes_bafd86c2-b14c-421a-8d07-eefe1a127b4b.csv","itens_3b86a242-82a4-455a-b3e2-53abe64bbcca.csv","liquidacoes_6c4a166c-f417-4a9b-9081-c160820d6530.csv","pagamentos_fcd1c5b5-fbf3-4d99-b810-4b216a802c7f.csv","dotacaoOrcamentaria_56fad2ca-72e8-4b85-8a89-534ee76d6528.csv"," ","documentosFiscais_3d350475-378a-4892-8afe-ceefbc570923.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-04,"licitacao_c343f20e-a135-4b62-8560-4d03da3750c3.csv",2579,10722114,"FUNDO MUNICIPAL DE SAÚDE","Registro de preços de medicamentos para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 68/2023.",Ordinário,33903202000000,Medicamentos,"credor_3aec7928-ad49-4eaf-9fbe-1e06d3dd6c01.csv",1540,1538.46,1538.46,0.0,PROCESSO," ","Aplicações Diretas",150010020102,"Receitas de Impostos e de Transferência de Impostos - Saúde",Ordinário," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Suporte Profilático e Terapêutico","SAUDE PARA TODOS",1202,"Manutenção da Assistência Farmacêutica"," ","OUTRAS DESPESAS CORRENTES","Material, Bem ou Serviço para Distribuição Gratuita",1540.0,1.54,0,0,0,0,0.0,0.0," ","anulacoes_a20b185e-9871-488f-ab73-674fd02bd185.csv","itens_9044580d-f87c-4a94-8395-f8635a3d655f.csv","liquidacoes_e1827194-c34a-49d4-b3a9-8a6355df61e7.csv","pagamentos_0e8e9356-4fd3-493c-8223-a44ef9235c3d.csv","dotacaoOrcamentaria_eec4bd93-60fc-480e-808e-842bf1a05ec5.csv"," ","documentosFiscais_ec7749b2-ecf8-471b-8f11-de73535860bd.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-12,"licitacao_66442843-4850-4e99-b8b1-a3aaf38c2ca3.csv",2671,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 54/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_f15d31d1-6a8c-4d2c-af2a-855e07a5dcec.csv",23950,23950.0,23950.0,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",23950.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_4ab8a568-a59b-4666-babe-f1750cd074b0.csv","liquidacoes_cc8b5050-0383-4ada-a6ae-ae427994bd00.csv","pagamentos_0df894fe-7832-40c3-bcff-45e534f2861f.csv","dotacaoOrcamentaria_0043a24f-c742-42e8-971c-1c95101b8c2c.csv"," ","documentosFiscais_7881c2a6-5a56-4bf2-96d7-06e07373d58b.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2024,2024,2024-06-12,"licitacao_899ba776-0d43-4193-857b-02337647db01.csv",2672,10722089,"FUNDO MUNICIPAL DE SAÚDE","Registro de Preços de materiais médicos e hospitalares, para aquisições futuras e eventuais, para atendimento a Rede Municipal de Saúde do município de Criciúma/SC. Cfe. Ata RP n 53/2024.",Ordinário,33903036000000,"Material Hospitalar","credor_7978d1c5-0e9e-4117-a2c6-389f8eef2684.csv",3700,3700.0,3700.0,0.0,PROCESSO," ","Aplicações Diretas",170031100178,"EMENDAS PARLAMENTARES INDIVIDUAIS-Transf. Com. Finalidade Definida",vinculado," ",Executivo,"Fundo Mun. de Saúde",Saúde,"Atenção Básica","SAUDE PARA TODOS",1050,"Manut. PSF e ESF"," ","OUTRAS DESPESAS CORRENTES","Material de Consumo",3700.0,0.0,0,0,0,0,0.0,0.0," "," ","itens_20049dd0-954a-4a7b-9810-d8700e5047aa.csv","liquidacoes_a1e5b775-05f8-4b13-a74b-9fd7e77a1225.csv","pagamentos_ca019b3d-6d14-4d2f-8e81-389cde3730c7.csv","dotacaoOrcamentaria_4ec814db-217b-4695-bbf8-be6bf5961c18.csv"," ","documentosFiscais_3bfbe468-3592-4a6b-9934-170b4a010ccb.csv"," "," "
