nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Edificações Publicas","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Edificações Públicas",Urbanismo,"Infra-Estrutura Urbana",1074,"Edificações Publicas","APLICAÇÕES DIRETAS",181,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",22000000,6198402.92,2.819840292E7,1.537175897E7,2591153.98,1474670.79,1474670.79,1116483.19,1474670.79,0,1474670.79,1116483.19,0.0,69.87,54.51,6.7,5.23,6.7,1912.18,"fontesRecursos_ae05599e-4b6b-4374-8d83-33c71aa86e77.csv","informacaoPlanejamento_45c3947c-f1ae-4183-afbb-6fa40b09ccc4.csv","empenhos_3e89c5db-0ac0-482b-a822-63c09e12925e.csv","suplementacoes_b842434d-f402-4d16-bff7-7e5374581190.csv","Outras Transferências de Convênios ou Instrumentos Congêneres da União"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manutenção do Fundo Municipal de Inovação","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Diretoria de Empreendedorismo","Ciência e Tecnologia","Difusão do Conhecimento Científico e Tecnológico",1208,"Manutenção do Fundo Municipal de Inovação","APLICAÇÕES DIRETAS",243,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",100000,0,100000,52261.0,50485.91,52261.0,50485.91,0.0,48161.0,1775.09,46385.91,4100.0,4100.0,52.26,52.26,52.26,52.26,48.16,207.64,"fontesRecursos_8649c0f0-4665-47de-9dea-a98c6ad156e3.csv","informacaoPlanejamento_0e8728d5-eec9-4a76-af29-3c2ed8831033.csv","empenhos_1736e3f5-3576-468c-a117-094caf8f8d68.csv"," ","Recursos não Vinculados de Impostos"
"FUNDO MUN. SANEAMENTO BASICO DE CRICIUMA - FUNSAB",2026,"CRICIÚMA CIDADE MAIS LIMPA","Limpeza de vias e logradouro públicos","Garantir limpeza de vias e logradouros em toda a malha urbana.","FUNDO MUN. DE SANEAMENTO BASICO-FUNSAB","Limpeza Pública",Urbanismo,"Serviços Urbanos",1099,"Limpeza de vias e logradouro públicos","APLICAÇÕES DIRETAS",3,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUN. SANEAMENTO BASICO DE CRICIUMA - FUNSAB","DESPESAS CORRENTES",16000000,-1485000,14515000,1.197649E7,1.000399E7,9883990.0,9883990.0,120000.0,8878700.0,0,8878700.0,1125290.0,1005290.0,74.85,82.51,61.77,68.1,55.49,163.48,"fontesRecursos_7cd74015-8a23-482d-99ce-ec870ea6c925.csv","informacaoPlanejamento_953b4ab9-cd27-404c-a502-1e767976fae5.csv","empenhos_d4ccb4b2-48e4-41ab-b2a9-b73f508811d9.csv","suplementacoes_02d65a7c-999d-4c49-a181-f63f7fbf68da.csv","Outras Transferências de Convênios ou Instrumentos Congêneres de outras Entidades"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Ambiental - CCZ","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Epidemiológica",1207,"Vigilância Ambiental - CCZ","APLICAÇÕES DIRETAS",96,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",300000,125600,425600,370900.16,323499.17,137058.68,137058.68,186440.49,136653.03,0,136653.03,186846.14,405.65,123.63,87.15,45.69,32.2,45.55,311.45,"fontesRecursos_337cf2a8-5247-4705-8dda-d31d11be7029.csv","informacaoPlanejamento_e225adfa-cf40-4efd-858c-6c84271df9e1.csv","empenhos_88fe96c2-fcd6-4432-805f-efaef15684dd.csv","suplementacoes_0820a44a-96e6-4857-a662-5a6e2257db60.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS REDE DE URGÊNCIA E EMERGÊNCIA - RUE","Manut. do Serv. de Atend. de Urgência e Emergência - SAMU","Com intuito de atender rapidamente às demandas de saúde com riscos à vida da população, e Garantir a organização eficiente da Rede de Urgência e Emergência, com profissionais capacitados, equipamentos adequados e processos integrados.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1054,"Manut. do Serv. de Atend. de Urgência e Emergência - SAMU","APLICAÇÕES DIRETAS",78,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",250000,240009,490009,508147.49,381630.19,87281.71,87281.71,294348.48,81142.98,0,81142.98,300487.21,6138.73,203.26,103.7,34.91,17.81,32.46,603.88,"fontesRecursos_c1028c2a-b8ff-4e5a-9925-e33ff7c5fa7a.csv","informacaoPlanejamento_1f990091-4809-48df-b955-ca946a1a7ba5.csv","empenhos_7a394392-9416-4317-928d-72ab5f235f47.csv","suplementacoes_278ef22c-9ae3-4b0d-934b-e29c0fc9e0b4.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE BUCAL","Centros de Especialidades Odontológicas - CEO","Ampliar e qualificar o acesso à saúde bucal na rede de atenção à Saúde pública.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1056,"Centros de Especialidades Odontológicas - CEO","APLICAÇÕES DIRETAS",38,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",2000000,-290000,1710000,736916.15,586773.83,192677.93,192677.93,394095.9,191663.81,0,191663.81,395110.02,1014.12,36.85,43.09,9.63,11.27,9.58,892.19,"fontesRecursos_19d12343-af24-4ee2-833d-77b369100e28.csv","informacaoPlanejamento_20833e39-f098-43a0-82df-c4e6e77229ed.csv","empenhos_2d135066-985c-4805-b1ff-ed259450f7cb.csv","suplementacoes_230cae15-8d17-43f8-9edc-b17bc9daae12.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS REDE DE URGÊNCIA E EMERGÊNCIA - RUE","Unidades de Pronto Atendimento","Com intuito de atender rapidamente às demandas de saúde com riscos à vida da população, e Garantir a organização eficiente da Rede de Urgência e Emergência, com profissionais capacitados, equipamentos adequados e processos integrados.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1048,"Unidades de Pronto Atendimento","APLICAÇÕES DIRETAS",74,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",31500000,1363626.68,3.286362668E7,4.660454276E7,2.926453906E7,1.89702626E7,1.895839068E7,1.030614838E7,1.882919185E7,11871.92,1.881731993E7,1.044721913E7,141070.75,147.95,141.81,60.22,57.72,59.78,174.54,"fontesRecursos_78ef89f9-bf2b-4fbe-8ef1-cc15cf234a6d.csv","informacaoPlanejamento_61fbec12-72ce-4ffb-a65b-749aa265e9e0.csv","empenhos_8ea9ff0b-bb39-4f6f-bb3f-9acbfb0ac5e1.csv","suplementacoes_d19ad8e7-c82d-499e-b56b-5e6c923e0421.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manutenção da Diretoria de Patrimônio","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Diretoria de Patrimônio",Administração,"Administração Geral",1247,"Manutenção da Diretoria de Patrimônio","APLICAÇÕES DIRETAS",24,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",600000,884600,1484600,1506879.22,1389053.74,852586.96,846083.93,542969.81,766299.67,0,766299.67,622754.07,79784.26,251.15,101.5,142.1,57.43,127.72,193.74,"fontesRecursos_316a7630-f0ab-4df9-991d-9190760ac4d0.csv","informacaoPlanejamento_bff27232-7408-4f2b-b989-486da105a258.csv","empenhos_8c430304-2f98-41a2-b6c6-2943cce6ddb4.csv","suplementacoes_ce1882b1-bad1-4d29-a9ad-c7d183d38d6a.csv","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manutenção da Coordenadoria-Geral de Gestão e Compliance","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","COORDENADORIA-GERAL DE GESTÃO E COMPLIANCE","Coordenadoria-Geral de Gestão e Compliance",Administração,"Administração Geral",1256,"Manutenção da Coordenadoria-Geral de Gestão e Compliance","APLICAÇÕES DIRETAS",225,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",100000,31100,131100,163767.51,129693.19,55413.27,55413.27,74279.92,55413.27,0,55413.27,74279.92,0.0,163.77,124.92,55.41,42.27,55.41,236.59,"fontesRecursos_e5cc0a80-e536-4d88-b472-32fc5301d738.csv","informacaoPlanejamento_27fe0d26-5552-4df9-b570-016f1cd2d3cb.csv","empenhos_4050660a-23f5-4b06-aa81-6d759847bf0d.csv","suplementacoes_f57fa226-01cc-4c1e-9f1f-f9b238b2239b.csv","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"EDUCAÇÃO PARA A INCLUSÃO E DIVERSIDADE","Centro Educ.Especial.Multidisc.de Atendimento ao Autista","Garantir uma educação inclusiva e de qualidade para todos os estudantes com necessidades específicas, por meio da ampliação do suporte pedagógico, psicológico e terapêutico, da valorização de profissionais especializados e da estruturação de espaços e recursos acessíveis.","SEC. MUN. DE EDUCAÇÃO","Educação para a Inclusão",Educação,"Ensino Fundamental",1240,"Centro Educ.Especial.Multidisc.de Atendimento ao Autista","APLICAÇÕES DIRETAS",144,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",30000000,0,30000000,1.84E7,1.84E7,0,0,1.84E7,0,0,0,1.84E7,0,61.33,61.33,0.0,0.0,0.0,0.0,"fontesRecursos_ccf22515-ee68-4e8e-bb20-009d083c21bc.csv","informacaoPlanejamento_69f4e654-5c43-44bb-850f-f222595b4037.csv","empenhos_ea62b255-d464-464b-8f5b-a8f0145d14af.csv"," ","Recursos não Vinculados de Impostos - Educação"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"GESTÃO EFICIENTE COM FOCO NA APRENDIZAGEM","Unidades Escolares - Ensino Fundamental","Garantir o acesso, a permanência e a aprendizagem de qualidade no Ensino Fundamental, com foco na alfabetização na idade certa, na recomposição das aprendizagens e na elevação dos indicadores de desempenho educacional do município.","SEC. MUN. DE EDUCAÇÃO","Unidades Escolares",Educação,"Ensino Fundamental",1032,"Unidades Escolares - Ensino Fundamental","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",115,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",3100000,7730000,10830000,1.210192393E7,9595061.77,6715565.13,6622305.41,2972756.36,5728708.19,93259.72,5635448.47,3959613.3,986856.94,390.38,111.74,216.63,62.01,184.8,189.05,"fontesRecursos_1b4d6989-5074-4617-a97b-1ba7eee610fd.csv","informacaoPlanejamento_d25f4007-9a93-4b68-b2e6-727caa010f6c.csv","empenhos_1eab8223-cb8a-41d8-9561-ce57cd9b55de.csv","suplementacoes_67b26fca-78e6-4796-a701-3b86d8453a46.csv","Transferências do FUNDEB - Impostos e Transferências de Impostos - 30%"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE","Manutenção do Fundo Municipal de Saúde","Garantir a implementação articulada e contínua das ações de promoção, prevenção e atenção curativa no âmbito do sistema municipal de saúde, com ênfase na Atenção Primária por meio da Estratégia Saúde da Família, e no fortalecimento da rede de saúde, assegurando a integralidade, qualidade e eficiência dos serviços para o atendimento integral da população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1045,"Manutenção do Fundo Municipal de Saúde","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",4,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",2000000,2445000,4445000,3711444.64,3688619.09,2476011.26,2475265.71,1213353.38,2080726.79,745.55,2079981.24,1608637.85,395284.47,185.57,83.5,123.8,55.7,104.04,213.63,"fontesRecursos_aea6b7b8-245e-4fd8-b682-047929406529.csv","informacaoPlanejamento_72dd283e-3945-4dc3-8653-1a823577d59c.csv","empenhos_8218f6e6-d832-4e63-a564-b417cd8d299c.csv","suplementacoes_03649cf6-d789-4895-892f-6d97e95891f7.csv","Recursos não Vinculados de Impostos - Saúde"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manutenção da Diretoria de Patrimônio","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Diretoria de Patrimônio",Administração,"Administração Geral",1247,"Manutenção da Diretoria de Patrimônio","APLICAÇÕES DIRETAS",25,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",200000,-193850,6150,11006.85,5900.0,0,0,5900.0,0,0,0,5900.0,0,5.5,178.97,0.0,0.0,0.0,0.0,"fontesRecursos_a24fb123-ca8f-4f81-bccd-8dcf9952fbfa.csv","informacaoPlanejamento_0f75745f-6332-4727-8852-3a1933e56d64.csv","empenhos_0007ea52-adc2-4c77-966f-078c08d86481.csv","suplementacoes_6fa39667-4209-45cd-8422-70d848b87cbb.csv","Recursos não Vinculados de Impostos"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Epidemiologia","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Epidemiológica",1052,"Vigilância Epidemiologia","APLICAÇÕES DIRETAS",87,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",720000,-175000,545000,428675.02,364021.62,77662.54,77662.54,286359.08,76547.4,0,76547.4,287474.22,1115.14,59.54,78.66,10.79,14.25,10.63,711.98,"fontesRecursos_598d7a66-05fa-4d76-bfc1-05ae306d111f.csv","informacaoPlanejamento_fd75db9c-9dad-4b4f-b2a1-8e395a0595b3.csv","empenhos_5eb89b3d-597d-483d-9e07-31c3e86c15c4.csv","suplementacoes_6c88fac2-eaba-436a-aec4-d71aecf25dda.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE","Manutenção da Central de Transporte / TFD","Garantir a implementação articulada e contínua das ações de promoção, prevenção e atenção curativa no âmbito do sistema municipal de saúde, com ênfase na Atenção Primária por meio da Estratégia Saúde da Família, e no fortalecimento da rede de saúde, assegurando a integralidade, qualidade e eficiência dos serviços para o atendimento integral da população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1264,"Manutenção da Central de Transporte / TFD","APLICAÇÕES DIRETAS",22,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",3000000,0,3000000,644328.43,585176.1,306863.5,258723.44,326452.66,293542.85,48140.06,245402.79,339773.31,13320.65,21.48,21.48,10.23,10.23,9.78,1022.0,"fontesRecursos_519af455-6ae1-4b9d-bff1-800b186a9850.csv","informacaoPlanejamento_ae360dff-5a72-485c-8e18-e15c4711a49c.csv","empenhos_a8e3a978-a432-48df-86b7-648818780784.csv"," ","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE MENTAL","Apoio à Políticas Psicossociais","Ampliar e qualificar os serviços de saúde mental na atenção básica e especializada, promovendo a reabilitação psicossocial e o cuidado comunitário, com ênfase na prevenção e no tratamento humanizado.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1061,"Apoio à Políticas Psicossociais","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",57,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",1500000,2361625.4,3861625.4,1840832.88,1840832.88,1181345.32,1181345.32,659487.56,1181345.32,0,1181345.32,659487.56,0.0,122.72,47.67,78.76,30.59,78.76,326.88,"fontesRecursos_71ed1e1c-e4ee-441a-8689-eb68e3728fb7.csv","informacaoPlanejamento_ace5648a-b0d3-4be7-93ea-64f640f5a1d8.csv","empenhos_6fb23002-75ee-4d44-9210-e8435475f6e8.csv","suplementacoes_2fee4bff-1e01-45a4-baff-8954a305d060.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENDIMENTO ESPECIALIZADO","Atendimento Especializado em Saúde Pública Municipal","Ampliar a oferta e qualificação dos serviços especializados, melhorando o acesso e a integração com a atenção básica para assegurar a continuidade do cuidado à população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1236,"Atendimento Especializado em Saúde Pública Municipal","APLICAÇÕES DIRETAS",66,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",1460800,6491078.65,7951878.65,9027566.72,5892122.74,1916237.82,1916237.82,3975884.92,1902189.59,0,1902189.59,3989933.15,14048.23,617.99,113.53,131.18,24.1,130.22,418.04,"fontesRecursos_574a25ca-9680-4841-8285-97a35931e0b9.csv","informacaoPlanejamento_cce1b032-76f1-4aa2-89b5-d5804f716b07.csv","empenhos_bbc9dbf2-9b7c-4db4-a6e5-938b3ad6ce0c.csv","suplementacoes_559b52e2-15c2-4bc2-b22e-9c90330e99c0.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE MENTAL","Apoio à Políticas Psicossociais","Ampliar e qualificar os serviços de saúde mental na atenção básica e especializada, promovendo a reabilitação psicossocial e o cuidado comunitário, com ênfase na prevenção e no tratamento humanizado.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1061,"Apoio à Políticas Psicossociais","APLICAÇÕES DIRETAS",56,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",4380000,2546897.63,6926897.63,3346124.61,3340622.95,1452730.51,1452153.66,1888469.29,1452188.98,576.85,1451612.13,1889010.82,541.53,76.4,48.31,33.17,20.97,33.15,477.0,"fontesRecursos_bff37c5a-1d03-4b08-89ef-960833010c10.csv","informacaoPlanejamento_0fbf618c-633e-4251-a7ff-8a14eb61819c.csv","empenhos_7c1dd125-c5f2-4a1d-8261-d2df1e9827bc.csv","suplementacoes_f2416b1a-f540-4eaf-beae-d303540e4c1b.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE MENTAL","Centros de Atenção Psicossocial - CAPS","Ampliar e qualificar os serviços de saúde mental na atenção básica e especializada, promovendo a reabilitação psicossocial e o cuidado comunitário, com ênfase na prevenção e no tratamento humanizado.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1055,"Centros de Atenção Psicossocial - CAPS","APLICAÇÕES DIRETAS",48,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",1388000,1617000,3005000,2843333.49,2698686.06,1514534.52,1514534.52,1184151.54,1294607.8,0,1294607.8,1404078.26,219926.72,204.85,94.62,109.12,50.4,93.27,232.12,"fontesRecursos_ab6db5c8-444a-4702-9f6c-97f67f7f0e3e.csv","informacaoPlanejamento_734ca52d-2289-40b5-acf7-0ecf14d0a19a.csv","empenhos_2c8dc97f-6f7a-4dcc-9350-e8fb76b55154.csv","suplementacoes_90c534aa-b3e5-4100-aeb8-9981d7ad552f.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Sanitária","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Sanitária",1049,"Vigilância Sanitária","APLICAÇÕES DIRETAS",83,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",250000,322600,572600,514271.58,458192.85,107476.28,107476.28,350716.57,107070.63,0,107070.63,351122.22,405.65,205.71,89.81,42.99,18.77,42.83,534.79,"fontesRecursos_35fb0e9d-e415-4726-a88e-c368a3f5ccf8.csv","informacaoPlanejamento_81115417-db15-468f-852f-d8f2eb286e69.csv","empenhos_2cc1ce71-b0d7-42b8-8b34-7bcea50457b6.csv","suplementacoes_1ef133db-07ee-4548-89a8-84b4b826a0a1.csv","Transf. Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde"
